Categoría,Unidad regional,Nivel,Nivel académico,Programa académico,Cantidad,Año,Periodo
Matriculados,Facatativá,Pregrado,Profesional universitario,Ingeniería de sistemas,342,2017,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Ingeniería de sistemas,349,2017,IIPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Ingeniería de sistemas,369,2018,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Ingeniería de sistemas,388,2018,IIPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Ingeniería de sistemas,425,2019,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Ingeniería de sistemas,432,2019,IIPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Ingeniería de sistemas,467,2020,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Ingeniería de sistemas,486,2020,IIPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Ingeniería de sistemas,448,2021,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Ingeniería de sistemas,231,2021,IIPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Ingeniería de sistemas,190,2022,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Ingeniería de sistemas,153,2022,IIPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Ingeniería de sistemas,128,2023,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Ingeniería de sistemas y computación,77,2021,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Ingeniería de sistemas y computación,324,2021,IIPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Ingeniería de sistemas y computación,366,2022,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Ingeniería de sistemas y computación,403,2022,IIPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Ingeniería de sistemas y computación,437,2023,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,94,2011,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,166,2011,IIPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,227,2012,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,291,2012,IIPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,358,2013,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,461,2013,IIPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,559,2014,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,651,2014,IIPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,692,2015,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,697,2015,IIPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,717,2016,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,697,2016,IIPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,658,2017,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,617,2017,IIPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,605,2018,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,561,2018,IIPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,527,2019,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,473,2019,IIPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,436,2020,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,422,2020,IIPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,412,2021,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,408,2021,IIPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,372,2022,IPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,357,2022,IIPA
Matriculados,Facatativá,Pregrado,Profesional universitario,Psicología,342,2023,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,847,2007,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,771,2007,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,740,2008,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,780,2008,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,693,2009,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,649,2009,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,655,2010,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,610,2010,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,626,2011,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,602,2011,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,623,2012,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,606,2012,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,622,2013,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,602,2013,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,588,2014,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,640,2014,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,596,2015,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,608,2015,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,614,2016,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,606,2016,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,594,2017,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,595,2017,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,611,2018,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,592,2018,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,622,2019,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,663,2019,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,661,2020,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,718,2020,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,722,2021,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,729,2021,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,714,2022,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,700,2022,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Administración de empresas,683,2023,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,106,2008,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,149,2009,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,296,2009,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,369,2010,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,434,2010,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,505,2011,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,552,2011,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,605,2012,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,685,2012,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,813,2013,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,924,2013,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,968,2014,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,988,2014,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,1031,2015,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,993,2015,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,941,2016,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,1173,2016,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,871,2017,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,707,2017,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,667,2018,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,657,2018,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,629,2019,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,629,2019,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,601,2020,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,610,2020,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,623,2021,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,622,2021,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,588,2022,IPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,592,2022,IIPA
Matriculados,Fusagasugá,Pregrado,Profesional universitario,Contaduría pública,578,2023,IPA
Matriculados,Fusagasugá,Posgrado,Doctorado,Doctorado en ciencias de la educación,8,2022,IPA
